70 40
130 130 130 130 130 130 403 404 410 411 398 399 403 404 410 411 410 411 410 411 398 399 403 404 398 399 410 411 403 404 410 411 398 399 403 404 410 411 403 404 398 399 403 404 398 399 398 399 403 404 398 399 403 404 410 411 398 399 403 404 359 360 130 130 130 130 130 130 130 130
130 130 130 130 386 387 467 468 474 475 462 463 467 468 474 475 474 475 474 475 462 463 467 468 462 463 474 475 467 468 474 475 462 463 467 468 474 475 467 468 462 463 467 468 462 463 462 463 467 468 462 463 467 468 474 475 462 463 467 468 423 424 359 360 130 130 130 130 130 130
130 130 386 387 450 451 -1 -1 -1 -1 526 527 -1 -1 -1 -1 -1 -1 -1 -1 526 527 -1 -1 526 527 -1 -1 -1 -1 -1 -1 526 527 -1 -1 -1 -1 -1 -1 526 527 -1 -1 526 527 526 527 -1 -1 526 527 -1 -1 -1 -1 526 527 -1 -1 487 488 423 424 359 360 130 130 130 130
130 524 450 451 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 487 488 423 424 359 360 130 130
1294 1295 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 487 488 423 424 130 130
1358 1359 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 487 488 130 130
130 1292 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1307 1308
130 1356 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 729 730 1496 1497 1486 1487 1493 1494 1499 1500 720 721 -1 -1 -1 -1 -1 -1 -1 -1 1371 1372
130 1484 1496 1497 1493 1494 1486 1487 1491 1493 1494 720 721 -1 -1 -1 -1 -1 729 730 1489 1496 1497 1493 1494 720 721 -1 -1 -1 -1 -1 -1 716 -1 -1 -1 -1 -1 716 -1 -1 729 721 -1 -1 -1 -1 793 794 1560 1561 1550 1551 1557 1558 1563 1564 784 785 -1 -1 -1 -1 -1 -1 -1 -1 1310 130
130 1548 1560 1561 1557 1558 1550 1551 1555 1557 1558 784 785 -1 -1 -1 -1 -1 793 794 1553 1560 1561 1557 1558 784 785 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 793 785 -1 -1 -1 -1 1307 1308 130 130 130 130 130 130 403 404 406 1484 1491 720 721 -1 -1 -1 -1 -1 1374 130
