40 30
130 130 130 130 130 130 130 1294 1295 -1 -1 -1 -1 -1 1307 1308 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130
130 130 130 130 130 130 130 1358 1359 -1 -1 -1 -1 -1 1371 1372 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130
130 130 130 130 130 130 130 389 390 -1 -1 -1 -1 -1 1310 1179 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130
130 130 130 130 130 386 387 453 454 -1 -1 -1 -1 -1 1374 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130
130 130 130 130 524 450 451 -1 -1 -1 -1 998 999 1000 1001 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130
130 130 130 1294 1295 -1 -1 -1 -1 -1 -1 1062 1063 1064 1065 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130
130 130 130 1358 1292 -1 -1 -1 -1 -1 -1 -1 -1 -1 1307 1308 130 130 130 130 130 130 130 130 322 323 410 411 410 411 130 130 130 130 130 130 130 130 130 130
130 130 130 1167 1356 -1 -1 -1 -1 -1 -1 -1 -1 -1 1371 1372 130 130 130 130 130 130 322 323 386 387 474 475 474 475 542 130 130 130 130 130 130 130 130 130
130 130 130 130 1484 961 962 963 964 -1 -1 -1 -1 -1 420 421 410 411 398 399 398 399 386 387 450 451 -1 -1 -1 -1 1310 130 130 130 130 130 130 130 130 130
130 130 130 130 1548 1025 1026 1027 -1 -1 -1 -1 -1 -1 484 485 474 475 462 463 462 463 450 451 -1 -1 -1 -1 -1 -1 1374 130 130 130 130 130 130 130 130 130
130 130 130 130 1294 1295 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 526 527 526 527 -1 -1 -1 -1 -1 -1 -1 -1 1307 1308 130 130 130 130 130 130 130 130
130 130 130 130 1358 1359 -1 -1 -1 -1 968 969 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1371 1372 130 130 130 130 130 130 130 130
130 130 130 130 130 1292 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 676 677 1496 1497 1499 1500 1502 130 130 130 130 130 130 130 130 130
130 130 130 130 130 1356 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 673 674 740 741 1560 1561 1563 1564 1566 130 130 130 130 130 130 130 130 130
130 130 130 130 130 961 962 963 964 -1 -1 -1 -1 -1 729 730 1493 1494 1496 1497 1499 1500 737 738 804 805 130 130 130 130 130 130 130 130 130 130 130 130 130 130
130 130 130 130 130 1025 1026 1027 -1 -1 -1 -1 -1 -1 793 794 1557 1558 1560 1561 1563 1564 801 802 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130
130 130 130 130 130 1292 -1 -1 -1 -1 -1 -1 -1 -1 1181 1182 130 130 130 130 130 130 130 130 130 130 130 130 130 398 399 403 404 406 130 130 130 130 130 130
130 130 130 130 130 1356 -1 -1 -1 -1 -1 998 999 1000 1001 130 130 130 130 130 130 130 130 130 130 130 130 130 524 462 463 467 468 470 542 130 130 130 130 130
130 130 130 130 1294 1295 -1 -1 -1 -1 -1 -1 1063 1064 1065 130 130 130 130 130 130 130 130 130 130 130 322 323 392 526 527 -1 -1 534 420 421 359 360 130 130
130 130 130 130 1358 1359 -1 -1 -1 -1 -1 -1 -1 -1 420 421 410 411 406 403 404 398 399 401 403 404 386 387 456 -1 -1 -1 -1 -1 484 485 423 424 398 399
130 130 130 130 130 1292 -1 -1 968 969 -1 -1 -1 -1 484 485 474 475 470 467 468 462 463 465 467 468 450 451 -1 -1 -1 -1 -1 -1 -1 -1 487 488 462 463
130 130 130 130 130 1356 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 534 -1 -1 526 527 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 526 527
130 130 130 130 130 1292 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
130 130 130 130 130 1356 -1 -1 -1 -1 -1 -1 968 969 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
130 130 130 130 1167 1168 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
130 130 130 130 130 1484 1493 1494 648 649 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
130 130 130 130 130 1548 1557 1558 712 713 642 643 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
130 130 130 130 130 130 130 130 776 777 706 707 1486 1487 1493 1494 1496 1497 1493 1494 1496 1497 1493 1494 1499 1500 645 646 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
130 130 130 130 130 130 130 130 130 130 770 771 1550 1551 1557 1558 1560 1561 1557 1558 1560 1561 1557 1558 1563 1564 709 710 1486 1487 1493 1494 1496 1497 1486 1487 1496 1497 1489 1502
130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 773 774 1550 1551 1557 1558 1560 1561 1550 1551 1560 1561 1553 1566
