60 40
130 130 130 130 398 399 410 411 398 399 406 403 404 403 404 398 399 406 410 411 359 360 130 130 130 130 130 1292 -1 -1 -1 -1 420 421 403 404 398 399 406 398 399 410 411 403 404 403 404 406 398 399 398 399 410 411 403 404 410 411 130 130
130 130 130 524 462 463 474 475 462 463 470 467 468 467 468 462 463 470 474 475 423 424 359 360 130 130 130 1356 -1 -1 -1 -1 484 485 467 468 462 463 470 462 463 474 475 467 468 467 468 470 462 463 462 463 474 475 467 468 474 475 542 130
130 130 389 390 526 527 -1 -1 526 527 534 -1 -1 -1 -1 526 527 534 -1 -1 487 488 423 424 130 130 1294 1295 -1 -1 -1 -1 -1 -1 -1 -1 526 527 534 526 527 -1 -1 -1 -1 -1 -1 534 526 527 526 527 -1 -1 -1 -1 -1 -1 1310 130
130 524 453 454 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 487 488 542 130 1358 1359 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1307 1308
1294 1295 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 420 421 130 1292 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1371 1372
1358 1359 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 484 485 418 1356 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1371 1372
130 1292 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 482 522 -1 -1 -1 -1 -1 -1 729 730 1499 1500 720 721 -1 -1 -1 -1 -1 -1 -1 -1 729 730 1499 1500 1493 1494 1496 1497 1486 1487 1502 130
130 1356 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 793 794 1563 1564 784 785 -1 -1 993 994 -1 -1 -1 -1 485 467 468 470 423 424 1560 1561 1550 1551 1566 130
130 1292 -1 -1 -1 968 969 -1 -1 729 730 1493 1494 1499 1500 1489 1496 1497 648 649 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 544 542 130 524 522 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 534 487 488 423 424 130 130 130 130
130 1356 -1 -1 -1 -1 -1 -1 -1 793 794 1557 1558 1563 1564 1553 1560 1561 712 713 645 646 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1310 1294 1295 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 487 488 542 130 130 130
1294 1295 -1 -1 -1 -1 -1 -1 -1 -1 544 474 475 467 468 470 462 463 470 423 424 710 1486 1487 720 721 -1 -1 -1 -1 -1 -1 -1 -1 -1 1374 1358 1359 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 420 421 130 130
1358 1359 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 534 526 527 534 487 488 423 424 1551 784 785 -1 -1 -1 -1 -1 -1 -1 -1 -1 1307 1308 1292 -1 -1 -1 -1 968 966 969 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 484 485 542 130
130 1484 1491 642 643 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 526 487 488 542 1294 1295 -1 -1 -1 -1 -1 -1 -1 -1 -1 1371 1372 1356 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1307 1308
130 1548 1555 706 707 645 646 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1310 1358 1359 -1 -1 -1 -1 -1 -1 -1 -1 -1 1310 130 1292 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1371 1372
130 130 130 770 771 709 710 648 649 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1307 1308 1292 -1 -1 -1 -1 -1 -1 -1 -1 -1 1374 130 1356 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1310 130
130 130 130 130 130 773 774 712 713 1491 1493 1494 1486 1487 1496 1497 720 721 -1 -1 -1 -1 -1 1371 1372 1356 -1 -1 -1 -1 -1 -1 -1 -1 -1 1307 1308 1292 -1 -1 -1 -1 -1 -1 -1 -1 -1 993 994 968 969 -1 -1 -1 -1 -1 -1 -1 1374 130
130 130 130 130 130 130 130 776 777 1555 1557 1558 1550 1551 1560 1561 784 785 -1 -1 -1 -1 -1 1310 1294 1295 -1 -1 -1 -1 -1 -1 -1 -1 -1 1371 1372 1356 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1310 130
