50 60
130 130 130 130 130 130 130 130 130 130 130 130 322 323 398 399 130 130 1294 1295 -1 -1 -1 -1 -1 420 421 410 411 403 404 398 399 410 411 403 404 406 130 1294 1295 -1 -1 -1 -1 -1 -1 -1 1307 1308
130 130 130 130 130 130 130 130 130 130 322 323 386 387 462 463 418 406 389 390 -1 -1 -1 -1 -1 484 485 474 475 467 468 462 463 474 475 467 468 470 542 1358 1359 -1 -1 -1 -1 -1 -1 -1 1371 1372
130 130 130 130 130 130 130 130 322 323 386 387 450 451 526 527 482 470 453 454 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 526 527 -1 -1 -1 -1 534 1307 1308 1292 -1 -1 -1 -1 -1 -1 -1 1307 1308
130 130 130 130 130 130 322 323 386 387 450 451 -1 -1 -1 -1 -1 534 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1371 1372 1356 -1 -1 -1 -1 -1 -1 -1 1310 130
130 130 130 130 322 323 386 387 450 451 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1310 130 1484 720 721 -1 -1 -1 -1 -1 1374 130
130 130 322 323 386 387 450 451 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1374 130 1548 784 785 -1 -1 -1 -1 -1 1307 1308
130 130 386 387 450 451 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 729 720 721 -1 -1 -1 -1 -1 -1 -1 1307 1308 386 387 522 -1 -1 -1 -1 -1 1307 1308
130 524 450 451 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 729 721 -1 -1 -1 -1 -1 -1 -1 -1 793 784 785 -1 -1 -1 -1 -1 993 994 1307 1308 450 451 -1 -1 -1 -1 729 730 1371 1372
130 1292 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 793 785 -1 -1 -1 -1 -1 -1 -1 -1 1307 1308 1292 -1 -1 -1 -1 -1 -1 -1 544 522 -1 -1 -1 -1 -1 -1 793 794 1566 130
130 1356 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 729 730 1502 1292 -1 -1 -1 -1 -1 -1 -1 -1 1310 1294 1295 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1310 130 130 130
1294 1295 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 793 794 1566 1356 -1 -1 -1 -1 -1 -1 -1 -1 1374 1358 1359 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 729 730 1489 1502 130 130 130
1358 1359 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1310 130 1294 1295 -1 -1 -1 -1 -1 -1 -1 -1 1310 1294 1295 968 969 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 793 794 1553 1566 130 130 130
130 1292 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1374 130 1358 1359 -1 -1 -1 -1 -1 -1 -1 -1 1374 130 1292 -1 -1 -1 -1 -1 -1 -1 -1 -1 729 730 1489 1502 130 130 130 130 130 130
130 1356 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1307 1308 130 1292 -1 -1 -1 -1 -1 -1 -1 -1 1307 1308 1292 -1 -1 -1 -1 -1 -1 -1 -1 -1 793 794 1553 1566 130 130 130 130 130 130
