60 40
130 1292 -1 -1 -1 -1 -1 -1 418 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 1294 1295 -1 -1 -1 -1 -1 1307 1308
1294 1295 -1 -1 -1 -1 -1 -1 482 542 130 130 130 130 130 130 130 322 323 398 399 410 411 403 404 398 399 410 411 398 399 410 411 403 404 130 130 130 130 130 130 130 130 130 130 410 411 130 130 130 130 1358 1359 -1 -1 -1 -1 -1 1371 1372
1358 1359 -1 -1 -1 -1 -1 -1 -1 420 421 359 360 130 130 322 323 386 387 462 463 474 475 467 468 462 463 474 475 462 463 474 475 467 468 542 130 130 130 130 130 130 130 130 524 474 475 542 130 130 130 1294 1295 -1 -1 -1 -1 -1 1310 130
130 1292 -1 -1 -1 -1 -1 -1 -1 484 485 423 424 410 411 386 387 450 451 526 527 -1 -1 -1 -1 526 527 -1 -1 526 527 -1 -1 -1 -1 420 421 359 360 130 130 322 323 389 390 -1 -1 420 421 130 130 1358 1359 -1 -1 -1 -1 -1 1374 130
130 1356 -1 -1 -1 -1 -1 -1 -1 -1 -1 487 488 474 475 450 451 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 484 485 423 424 410 411 386 387 453 454 -1 -1 484 485 418 130 130 1292 -1 -1 -1 -1 -1 1307 1308
130 1484 1491 720 721 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 487 488 474 475 450 451 -1 -1 -1 -1 -1 -1 482 542 130 1356 -1 -1 -1 -1 -1 1371 1372
130 1548 1555 784 785 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1307 1308 1292 -1 -1 -1 -1 -1 1307 1308
130 130 130 130 1484 1491 720 721 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1371 1372 1356 -1 -1 -1 -1 -1 1371 1372
130 130 130 130 1548 1555 784 785 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1310 1294 1295 -1 -1 -1 -1 -1 1310 130
130 130 130 130 130 130 130 1484 1496 1497 1499 1500 1493 1494 720 721 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1374 1358 1359 -1 -1 -1 -1 -1 1374 130
130 130 130 130 130 130 130 1548 1560 1561 1563 1564 1557 1558 784 785 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 729 730 721 -1 -1 -1 -1 -1 -1 -1 -1 -1 1307 1308 1292 -1 -1 -1 -1 -1 1310 130
130 130 322 323 398 399 403 404 410 411 359 360 130 130 130 1484 720 721 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 729 730 1502 794 785 -1 -1 -1 -1 -1 -1 -1 -1 -1 1371 1372 1356 -1 -1 -1 -1 -1 1374 130
130 130 386 387 462 463 467 468 474 475 423 424 130 130 130 1548 784 785 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 793 794 1566 1358 1359 -1 -1 -1 -1 -1 -1 -1 -1 -1 1307 1308 1292 -1 -1 -1 -1 -1 1307 1308
