40 20
130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130
130 130 130 130 130 130 398 399 403 404 410 411 406 403 404 410 411 398 399 403 404 406 410 411 398 399 403 404 406 403 404 410 411 406 130 130 130 130 130 130
130 130 130 130 130 524 462 463 467 468 474 475 470 467 468 474 475 462 463 467 468 470 474 475 462 463 467 468 470 467 468 474 475 470 542 130 130 130 130 130
130 130 322 323 389 390 526 527 -1 -1 -1 -1 534 -1 -1 -1 -1 526 527 -1 -1 534 -1 -1 526 527 -1 -1 534 -1 -1 -1 -1 534 420 421 359 360 130 130
403 404 386 387 453 454 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 484 485 423 424 403 404
467 468 450 451 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 487 488 467 468
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1484 1489 1486 1487 1496 1497 1499 1500 1496 1497 1486 1487 1486 1487 720 721 -1 -1 -1 -1 -1 -1 -1 -1 729 730 1486 1487 1496 1497 1499 1500 1486 1487 1496 1497 1491 1499 1500 1502
1548 1553 1550 1551 1560 1561 1563 1564 1560 1561 1550 1551 1550 1551 784 785 -1 -1 -1 -1 -1 -1 -1 -1 793 794 1550 1551 1560 1561 1563 1564 1550 1551 1560 1561 1555 1563 1564 1566
130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 961 962 963 964 -1 -1 -1 -1 -1 1178 1179 130 130 130 130 130 130 130 130 130 130 130 130 130 130
130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 1025 1026 1027 -1 -1 -1 -1 -1 -1 1307 1308 130 130 130 130 130 130 130 130 130 130 130 130 130 130
130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 1292 -1 -1 -1 -1 -1 -1 -1 -1 1371 1372 130 130 130 130 130 130 130 130 130 130 130 130 130 130
130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 1356 -1 -1 -1 -1 -1 998 999 1000 1001 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130
130 130 130 130 130 130 130 130 130 130 130 130 130 130 1294 1295 -1 -1 -1 -1 -1 1062 1063 1064 1065 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130
130 130 130 130 130 130 130 130 130 130 130 130 130 130 1358 1359 -1 -1 -1 -1 -1 -1 -1 -1 1310 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130
130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 961 962 963 964 -1 -1 -1 -1 -1 1374 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130
130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 1025 1026 1027 -1 -1 -1 -1 -1 -1 1307 1308 130 130 130 130 130 130 130 130 130 130 130 130 130 130
