70 25
146 146 146 146 146 146 146 146 146 146 146 146 146 146 146 146 146 146 146 146 146 146 146 146 146 146 146 146 146 146 146 146 146 146 146 146 146 146 146 146 146 146 146 146 146 398 399 403 404 403 404 398 399 410 411 403 404 398 399 403 404 410 411 406 403 404 410 411 146 146
146 146 322 323 398 399 410 411 403 404 403 404 398 399 403 404 410 411 398 399 403 404 410 411 403 404 398 399 403 404 410 411 403 404 398 399 410 411 398 399 359 360 146 146 524 462 463 467 468 467 468 462 463 474 475 467 468 462 463 467 468 474 475 470 467 468 474 475 542 146
146 146 386 387 462 463 474 475 467 468 467 468 462 463 467 468 474 475 462 463 467 468 474 475 467 468 462 463 467 468 474 475 467 468 462 463 474 475 462 463 423 424 146 1294 1295 526 527 -1 -1 -1 -1 526 527 -1 -1 -1 -1 526 527 -1 -1 -1 -1 534 -1 -1 -1 -1 1307 1308
146 524 450 451 526 527 -1 -1 -1 -1 -1 -1 526 527 -1 -1 -1 -1 526 527 -1 -1 -1 -1 -1 -1 526 527 -1 -1 -1 -1 -1 -1 526 527 -1 -1 526 527 487 488 542 1358 1359 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1371 1372
1294 1295 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1307 1308 1292 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1310 146
1358 1359 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1371 1372 1356 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1374 146
146 1292 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1310 1294 1295 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1307 1308
146 1356 -1 -1 -1 -1 -1 -1 -1 -1 -1 729 730 1489 1493 1494 720 721 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 420 421 1484 1486 1487 1491 1493 1494 1499 1500 1493 1494 720 721 -1 -1 -1 -1 729 730 1493 1494 1486 1487 1499 1500 1502 146
1294 1295 -1 -1 -1 -1 -1 -1 -1 -1 -1 544 462 463 470 467 468 522 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 484 485 474 475 462 463 467 468 474 475 470 467 468 522 -1 -1 -1 -1 544 467 468 474 475 470 542 146 1566 146
1358 1359 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 526 527 534 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 526 527 -1 -1 -1 -1 534 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 534 420 421 359 360
1358 1359 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 484 485 423 424
389 390 -1 -1 -1 729 730 720 721 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 729 730 720 721 -1 -1 -1 -1 729 1491 721 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 487 488
453 454 -1 -1 -1 544 462 463 522 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 544 462 463 522 -1 -1 -1 -1 793 1555 785 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 526 527 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 526 527 -1 -1 -1 -1 -1 1307 1308 1292 -1 -1 -1 -1 -1 -1 -1 -1 729 730 1493 1494 720 721 -1 -1 -1 -1 -1 -1 -1 729 730 1491 1493 1494 720 721 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 729 730 720 721 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1371 1372 1356 -1 -1 -1 -1 -1 -1 -1 -1 544 474 475 467 468 522 -1 -1 -1 -1 -1 -1 -1 544 474 475 470 474 475 522 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 544 462 463 522 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1310 1294 1295 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 534 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 526 527 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1374 1358 1359 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1493 1494 1499 1500 645 646 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 679 680 1499 1500 1486 1487 1502 130 1484 1491 648 649 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 673 674 1496 1497 1499 1500 1486 1487
1557 1558 1563 1564 709 710 642 643 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 676 677 743 744 1563 1564 1550 1551 1566 130 1548 1555 712 713 645 646 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 968 718 718 718 969 -1 -1 -1 -1 -1 -1 -1 -1 -1 676 677 737 738 1560 1561 1563 1564 1550 1551
130 130 130 130 773 774 706 707 648 649 -1 -1 -1 -1 -1 -1 -1 -1 673 674 740 741 807 808 130 130 130 130 130 130 130 130 776 777 709 710 642 643 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 678 679 680 740 741 801 802 130 130 130 130 130 130
130 130 130 130 130 130 770 771 1294 1295 2004 2004 2004 2004 2004 2004 2004 2004 1307 1308 804 805 130 130 130 130 130 130 130 130 130 130 130 130 773 774 706 707 645 646 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 676 677 743 744 804 805 130 130 130 130 130 130 130 130
130 130 130 130 130 130 130 130 1358 1359 2068 2068 2068 2068 2068 2068 2068 2068 1371 1372 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 770 771 1294 1295 2004 2004 2004 2004 2004 2004 2004 2004 2004 2004 2004 2004 2004 2004 2004 2004 1307 1308 807 808 130 130 130 130 130 130 130 130 130 130
130 130 130 130 130 130 130 130 130 1484 1493 1494 1493 1494 1493 1494 1493 1494 1502 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 1358 1359 2068 2068 2068 2068 2068 2068 2068 2068 2068 2068 2068 2068 2068 2068 2068 2068 1371 1372 130 130 130 130 130 130 130 130 130 130 130 130
130 130 130 130 130 130 130 130 130 1548 1557 1558 1557 1558 1557 1558 1557 1558 1566 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 1484 1493 1494 1493 1494 1493 1494 1493 1494 1493 1494 1493 1494 1493 1494 1493 1494 1502 130 130 130 130 130 130 130 130 130 130 130 130 130
