50 30
130 130 403 404 398 399 410 411 403 404 406 403 404 410 411 130 130 130 130 130 720 721 -1 -1 -1 -1 -1 -1 729 730 322 323 398 399 403 404 410 411 403 404 406 403 404 398 399 406 359 360 84 84
130 524 467 468 462 463 474 475 467 468 470 467 468 474 475 130 130 130 130 130 784 785 -1 -1 -1 -1 -1 -1 793 794 386 387 462 463 467 468 474 475 467 468 470 467 468 462 463 470 423 424 84 84
130 1292 -1 -1 526 527 -1 -1 -1 -1 534 -1 -1 -1 480 418 359 360 130 130 1294 1295 -1 -1 -1 -1 -1 -1 1310 524 450 451 526 527 -1 -1 -1 -1 -1 -1 534 -1 -1 526 527 534 487 488 542 84
130 1356 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 482 423 424 130 130 1358 1359 -1 -1 -1 -1 -1 -1 1374 1292 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1307 1308
1294 1295 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 487 488 130 130 130 1292 -1 -1 -1 -1 993 994 924 1356 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1371 130
1358 1359 -1 -1 -1 -1 729 720 721 -1 -1 -1 -1 -1 -1 -1 -1 -1 420 421 130 1292 -1 -1 -1 -1 -1 -1 1374 1292 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1310 130
130 1484 720 721 -1 -1 793 784 785 -1 -1 -1 -1 -1 -1 -1 -1 -1 484 485 542 1356 -1 -1 -1 -1 -1 -1 1310 1484 1486 1487 1491 718 732 734 716 718 1491 648 649 -1 -1 -1 -1 -1 -1 -1 1374 130
130 1548 784 785 -1 -1 1310 130 1484 1486 1487 648 649 -1 -1 -1 -1 -1 -1 -1 1310 910 968 969 -1 -1 -1 -1 1307 1308 1550 1551 389 524 467 468 474 475 462 463 961 962 963 964 -1 -1 -1 -1 1310 130
130 524 453 -1 -1 -1 1374 524 462 463 1551 712 713 961 962 963 964 -1 -1 -1 1374 1292 -1 -1 -1 -1 -1 -1 1371 1372 386 387 453 454 -1 -1 -1 -1 526 527 -1 -1 -1 -1 -1 -1 -1 -1 1374 130
1358 1359 -1 -1 -1 -1 1374 1292 526 527 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1374 1356 -1 -1 -1 -1 -1 -1 1374 524 450 451 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1307 130
130 1292 -1 -1 -1 -1 1374 1292 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1374 1292 -1 -1 -1 -1 993 994 1310 1292 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1371 1372
130 1356 -1 -1 729 730 1502 1356 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1374 1292 -1 -1 -1 -1 -1 -1 1374 1356 -1 -1 -1 -1 -1 -1 -1 -1 -1 673 674 1486 1487 1489 1496 1497 1499 1500 1502 130
130 1292 -1 -1 793 794 542 1484 1486 1487 716 1493 1494 1496 1497 1499 1500 1486 1487 716 1502 1356 -1 -1 -1 -1 -1 -1 1178 1168 -1 -1 -1 -1 -1 -1 -1 676 677 737 738 1550 1551 1553 1560 1561 1563 1564 1566 130
130 1356 -1 -1 -1 480 482 462 463 467 474 475 470 467 468 462 463 474 475 467 474 475 962 963 964 -1 -1 -1 482 456 -1 -1 -1 -1 -1 673 674 740 741 524 462 463 467 468 474 475 542 421 130 130
1294 1295 -1 -1 -1 -1 -1 526 527 -1 -1 -1 534 -1 -1 526 527 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 998 999 1000 1001 467 468 453 454 526 527 -1 -1 -1 -1 420 421 130 130
1358 1359 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 484 485 542 130
130 1484 720 721 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1307 1308
130 1548 784 785 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1371 1372
130 524 522 -1 -1 -1 -1 729 730 1489 1499 1500 1493 1494 1486 1487 1493 1494 1499 1500 1486 1487 1499 1500 1493 1494 1493 1494 1493 1494 1496 1497 1493 1494 1496 1497 1499 1500 1496 1497 1493 1494 720 721 -1 -1 -1 -1 1310 130
130 1356 -1 -1 -1 -1 -1 544 465 467 468 467 468 462 463 472 474 475 472 1564 1550 1551 1563 1564 1557 1558 1557 1558 1557 1558 1560 1561 1557 1558 1560 1561 1563 1564 1560 1561 1557 1558 784 785 -1 -1 -1 -1 1374 130
1167 1168 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 526 527 -1 -1 -1 480 420 421 130 130 130 130 130 130 130 130 130 130 389 524 462 463 467 468 474 475 462 463 467 468 454 -1 -1 -1 -1 1178 130
1294 1295 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 484 485 542 130 130 130 130 130 130 130 130 130 389 390 526 527 -1 -1 -1 -1 526 527 -1 -1 -1 -1 -1 -1 -1 1310 130
1358 1359 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1310 130 130 130 130 130 130 130 386 387 453 454 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1374 130
130 1484 1493 1494 716 1486 1487 1496 1497 1493 1494 645 646 -1 -1 -1 -1 -1 -1 -1 -1 1374 130 130 130 130 130 130 524 450 451 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 998 999 1000 1001 130
130 524 462 463 467 468 474 475 462 463 467 468 488 962 963 964 -1 -1 -1 -1 -1 1307 1308 130 130 130 130 130 1292 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1062 1063 1064 1065 130
