50 75
130 130 130 130 130 130 398 399 410 411 398 399 403 404 398 399 410 411 403 404 389 390 -1 -1 -1 -1 -1 420 421 398 399 410 411 403 404 406 398 399 410 411 403 404 359 360 130 130 130 130 130 130
130 130 130 130 130 524 462 463 474 475 462 463 467 468 462 463 474 475 467 468 453 454 -1 -1 -1 -1 -1 484 485 462 463 474 475 467 468 470 462 463 474 475 467 468 423 424 359 360 130 130 130 130
130 130 130 130 389 390 526 527 -1 -1 526 527 -1 -1 526 527 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 526 527 -1 -1 -1 -1 534 526 527 -1 -1 -1 -1 487 488 423 424 359 360 130 130
130 130 130 524 453 454 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 487 488 423 424 130 130
130 130 389 390 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 487 488 542 130
130 524 453 454 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1310 130
130 1292 -1 -1 -1 -1 -1 -1 729 730 1496 1497 1493 1494 1493 1494 1499 1500 1493 1494 720 721 993 994 993 994 993 994 729 730 1486 1487 1493 1494 1496 1497 1499 1500 1493 1494 720 721 -1 -1 -1 -1 -1 -1 1374 130
130 1356 -1 -1 -1 -1 -1 -1 1307 1308 1560 1561 1557 1558 1557 1558 1563 1564 1557 1558 784 785 -1 -1 -1 -1 -1 -1 793 794 1550 1551 1557 1558 1560 1561 1563 1564 1557 1558 784 785 -1 -1 -1 -1 -1 -1 1307 1308
1294 1295 -1 -1 -1 -1 -1 -1 1371 1372 130 322 323 386 387 474 475 542 130 130 130 1292 -1 -1 -1 -1 -1 -1 1310 130 130 130 524 474 475 423 424 359 360 130 130 1292 -1 -1 -1 -1 -1 -1 1371 1372
1358 1359 -1 -1 -1 -1 -1 -1 1371 1372 130 386 387 450 451 -1 -1 420 421 130 1294 1295 -1 -1 -1 -1 -1 -1 1374 130 130 389 390 -1 -1 487 488 423 424 130 1294 1295 -1 -1 -1 -1 -1 -1 1310 130
1164 1165 -1 -1 -1 -1 -1 -1 1310 130 524 450 451 -1 -1 -1 -1 484 485 542 1358 1359 -1 -1 -1 -1 -1 -1 1310 130 524 453 454 -1 -1 -1 -1 487 488 542 1358 1359 -1 -1 -1 -1 -1 -1 1374 130
1294 1295 -1 -1 -1 -1 -1 -1 1374 1294 1295 -1 -1 -1 -1 -1 -1 -1 -1 1307 1308 1292 -1 -1 -1 -1 993 994 1374 130 1292 -1 -1 -1 -1 -1 -1 -1 -1 1310 130 1292 -1 -1 -1 -1 -1 -1 1310 130
1358 1359 -1 -1 -1 -1 -1 -1 1310 1358 1359 -1 -1 -1 -1 -1 -1 -1 -1 1371 1372 1356 -1 -1 -1 -1 -1 -1 1307 1308 1356 -1 -1 -1 -1 -1 -1 -1 -1 1374 1294 1295 -1 -1 -1 -1 -1 -1 1374 130
130 1292 -1 -1 -1 -1 -1 -1 1307 1308 1292 -1 -1 -1 -1 -1 -1 -1 -1 1310 1294 1295 -1 -1 -1 -1 -1 -1 1371 1372 1356 -1 -1 -1 -1 -1 -1 -1 -1 1310 1358 1359 -1 -1 -1 -1 -1 -1 1307 1308
130 1356 -1 -1 -1 -1 -1 -1 1371 1372 1356 -1 -1 -1 -1 -1 -1 -1 -1 1374 1358 1359 -1 -1 -1 -1 -1 -1 1310 1294 1295 -1 -1 -1 -1 -1 -1 -1 -1 1374 1294 1295 -1 -1 -1 -1 -1 -1 1371 1372
1294 1295 -1 -1 -1 -1 -1 -1 420 421 390 -1 -1 -1 -1 -1 -1 -1 -1 420 421 390 968 969 -1 -1 -1 -1 1374 1358 1359 -1 -1 -1 -1 -1 -1 -1 -1 420 421 1359 -1 -1 -1 -1 -1 -1 1310 130
1358 1359 -1 -1 -1 -1 -1 -1 484 485 454 -1 -1 -1 -1 -1 -1 -1 -1 484 485 454 -1 -1 -1 -1 -1 -1 1307 1308 1292 -1 -1 -1 -1 -1 -1 -1 -1 484 485 522 -1 -1 -1 -1 -1 -1 1374 130
130 1292 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1371 1372 1356 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1307 1308
130 1356 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 993 994 1310 1294 1295 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1371 1372
1294 1295 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1374 1358 1359 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1307 1308
1358 1359 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1310 1294 1295 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1371 1372
130 1484 1486 1487 1493 1494 1496 1497 1499 1500 1493 1494 1499 1500 1496 1497 1486 1487 1493 1494 720 721 -1 -1 -1 -1 -1 -1 1374 1358 1359 -1 -1 -1 -1 729 730 1496 1497 1493 1494 1489 1499 1500 1486 1487 1499 1500 1502 130
130 1548 1550 1551 1557 1558 1560 1561 1563 1564 1557 1558 1563 1564 1560 1561 1550 1551 1557 1558 784 785 -1 -1 -1 -1 -1 -1 420 421 390 -1 -1 -1 -1 793 794 1560 1561 1557 1558 411 1563 1564 1550 1551 1563 1564 1566 130
130 130 130 130 322 323 386 387 474 475 467 468 462 463 474 475 467 468 462 463 522 -1 993 994 993 994 993 994 484 485 454 -1 -1 -1 -1 -1 544 467 468 470 474 475 423 424 359 360 130 130 130 130
130 130 322 323 386 387 450 451 -1 -1 -1 -1 526 527 -1 -1 -1 -1 526 527 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 534 -1 -1 487 488 423 424 359 360 130 130
130 130 386 387 450 451 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 487 488 423 424 130 130
130 524 450 451 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 487 488 542 130
1294 1295 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1307 1308
1358 1359 -1 -1 -1 -1 -1 -1 729 730 1496 1497 1493 1494 1486 1487 1493 1494 1499 1500 720 721 993 994 993 994 993 994 729 730 1499 1500 1486 1487 1493 1494 1499 1500 1496 1497 720 721 -1 -1 -1 -1 -1 -1 1371 1372
1294 1295 -1 -1 -1 -1 -1 -1 793 794 1560 1561 1557 1558 1550 1551 1557 1558 1563 1564 784 785 -1 -1 -1 -1 -1 -1 793 794 1563 1564 1550 1551 1557 1558 1563 1564 1560 1561 784 785 -1 -1 -1 -1 -1 -1 1310 130
1358 1359 -1 -1 -1 -1 -1 -1 1307 1308 130 130 524 462 463 462 463 542 130 130 1294 1295 -1 -1 -1 -1 -1 -1 1307 1308 130 130 524 474 475 423 424 359 360 130 130 1292 -1 -1 -1 -1 -1 -1 1307 1308
130 1292 -1 -1 -1 -1 -1 -1 1371 1372 130 389 390 526 527 526 527 420 421 130 1358 1359 -1 -1 -1 -1 -1 -1 1371 1372 130 389 390 -1 -1 487 488 423 424 130 130 1356 -1 -1 -1 -1 -1 -1 1371 1372
130 1356 -1 -1 -1 -1 -1 -1 1310 130 524 453 454 -1 -1 -1 -1 484 485 542 130 1292 -1 -1 -1 -1 -1 -1 1310 130 524 453 454 -1 -1 -1 -1 487 488 542 1294 1295 -1 -1 -1 -1 -1 -1 1310 130
1294 1295 -1 -1 -1 -1 -1 -1 1307 1308 1292 -1 -1 -1 -1 -1 -1 -1 -1 1310 130 1356 968 969 -1 -1 993 994 1374 1294 1295 -1 -1 -1 -1 -1 -1 -1 -1 1310 1358 1359 -1 -1 -1 -1 -1 -1 1374 130
1358 1359 -1 -1 -1 -1 -1 -1 1371 1372 1356 -1 -1 -1 -1 -1 -1 -1 -1 1374 1294 1295 -1 -1 -1 -1 -1 -1 1310 1358 1359 -1 -1 -1 -1 -1 -1 -1 -1 1307 1308 1292 -1 -1 -1 -1 -1 -1 1310 130
130 1292 -1 -1 -1 -1 -1 -1 1310 130 1292 -1 -1 -1 -1 -1 -1 -1 -1 1310 1358 1359 -1 -1 -1 -1 -1 -1 1307 1308 1292 -1 -1 -1 -1 -1 -1 -1 -1 1371 1372 1356 -1 -1 -1 -1 -1 -1 1307 1308
130 1356 -1 -1 -1 -1 -1 -1 1374 1294 1295 -1 -1 -1 -1 -1 -1 -1 -1 1307 1308 1292 -1 -1 -1 -1 -1 -1 1371 1372 1356 -1 -1 -1 -1 -1 -1 -1 -1 1310 1294 1295 -1 -1 -1 -1 -1 -1 1371 1372
130 1292 -1 -1 -1 -1 -1 -1 1310 1358 1359 -1 -1 -1 -1 -1 -1 -1 -1 1371 1372 1356 -1 -1 -1 -1 -1 -1 1310 1294 1295 -1 -1 -1 -1 -1 -1 -1 -1 1374 1358 1359 -1 -1 -1 -1 -1 -1 1310 130
130 1356 -1 -1 -1 -1 -1 -1 420 421 390 -1 -1 -1 -1 -1 -1 -1 -1 420 389 390 -1 -1 968 969 -1 -1 1374 1358 1359 -1 -1 -1 -1 -1 -1 -1 -1 420 389 390 -1 -1 -1 -1 -1 -1 1374 130
