70 40
130 1292 -1 -1 -1 -1 -1 420 421 410 411 403 404 398 399 410 411 398 399 403 404 398 399 403 404 410 411 403 404 398 399 403 404 410 411 406 403 404 410 411 398 399 410 411 403 404 398 399 398 399 403 404 410 411 410 411 130 130 130 130 322 323 398 399 403 404 410 411 130 130
130 1356 -1 -1 -1 -1 -1 484 485 474 475 467 468 462 463 474 475 462 463 467 468 462 463 467 468 474 475 467 468 462 463 467 468 474 475 470 467 468 474 475 462 463 474 475 467 468 462 463 462 463 467 468 474 475 474 475 542 130 130 130 386 387 462 463 467 468 474 475 542 130
1294 1295 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 526 527 -1 -1 526 527 -1 -1 526 527 -1 -1 -1 -1 -1 -1 526 527 -1 -1 -1 -1 534 -1 -1 -1 -1 526 527 -1 -1 -1 -1 526 527 526 527 -1 -1 -1 -1 -1 -1 420 421 130 524 450 451 526 527 -1 -1 -1 -1 1307 1308
1358 1359 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 484 485 542 1292 -1 -1 -1 -1 -1 -1 -1 -1 1371 1372
130 1484 720 721 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1310 1356 -1 -1 -1 -1 -1 -1 -1 -1 1310 130
130 1548 784 785 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1374 1292 -1 -1 -1 -1 -1 -1 -1 -1 1374 130
130 130 1358 1359 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1310 1356 -1 -1 -1 -1 729 730 1493 1494 1502 130
130 130 130 1484 1493 1494 1491 1496 1497 1486 1487 720 721 -1 -1 -1 -1 -1 -1 -1 729 730 1496 1497 1486 1487 1493 1494 1489 1486 1487 1499 1500 1486 1487 1499 1500 1493 1494 1499 1500 1493 1494 1499 1500 1486 1487 1496 1497 1493 1494 720 721 -1 -1 -1 -1 -1 1374 1292 -1 -1 -1 -1 482 474 475 470 542 130
130 130 130 1548 1557 1558 1555 1560 1561 1550 1551 784 785 -1 -1 -1 -1 -1 -1 -1 793 794 1560 1561 1550 1551 1557 1558 1553 1550 1551 1563 1564 1550 1551 1563 1564 1557 1558 1563 1564 1557 1558 1563 1564 1550 1551 1560 1561 1557 1558 784 785 -1 -1 -1 -1 -1 1310 1292 -1 -1 -1 -1 -1 -1 -1 534 1310 130
130 130 130 130 130 322 323 403 404 398 399 389 390 -1 -1 -1 -1 -1 -1 -1 -1 544 542 130 130 130 130 322 323 386 387 462 463 467 468 470 474 475 470 462 463 474 475 467 468 462 463 130 130 130 130 130 1292 968 969 -1 -1 -1 1374 1356 -1 -1 -1 -1 -1 -1 -1 -1 1310 130
130 130 130 322 323 386 387 467 468 462 463 453 454 -1 -1 -1 -1 -1 -1 -1 -1 -1 420 421 130 130 130 386 387 450 451 526 527 -1 -1 534 -1 -1 534 526 527 -1 -1 -1 -1 526 527 420 421 130 130 1294 1295 -1 -1 -1 -1 -1 1310 1292 -1 -1 -1 -1 -1 -1 -1 -1 1374 130
130 130 130 386 387 450 451 -1 -1 526 527 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 484 485 542 130 524 450 451 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 484 485 542 130 1358 1359 -1 -1 -1 -1 -1 1374 1484 645 646 -1 -1 -1 -1 -1 -1 1307 1308
130 130 392 450 451 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1374 1294 1295 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 420 421 389 390 -1 -1 -1 -1 -1 1310 1548 709 710 -1 -1 -1 -1 -1 -1 1371 1372
130 524 456 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1374 1358 1359 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 484 485 453 454 -1 -1 -1 -1 -1 1374 130 524 522 -1 -1 -1 -1 993 994 1307 1308
1294 1295 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1307 1308 1292 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 993 994 1310 1294 1295 -1 -1 -1 -1 -1 -1 -1 1371 1372
